source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_variable_flag,teff_val,a_g_val
604711299125433088,133.18181923635004,11.613916660093947,0.9615708518860184,0.6470218155870161,19.085192,,NOT_AVAILABLE,,
604693530845921536,133.31974050131066,11.437630789596962,0.9249626412020385,0.2775394314894065,18.486408,1.7417984,NOT_AVAILABLE,,
604711883240984576,133.21373936265203,11.594978036118512,0.9368010856338017,0.08289612631071097,16.49036,1.2306652,NOT_AVAILABLE,4868.5,0.1603
604732327285374592,133.44549348611253,11.652565776283486,1.9181807431189242,0.04789701012358205,15.479219,1.45648,NOT_AVAILABLE,4579.48,
604710474491711872,133.20067414101774,11.601190718182899,0.9317211900301966,0.5023990564710302,19.294456,1.8700638,NOT_AVAILABLE,,
604712776594182656,133.182000879892,11.62158646017674,1.0275154998164426,0.35327417784873427,19.038118,2.1646137,NOT_AVAILABLE,,
604693393406968960,133.27400087309633,11.44076660507273,2.1106350391089705,0.31806438886099747,18.826477,2.2441025,NOT_AVAILABLE,,
604711196046218880,133.1731291541847,11.594494471845435,0.6405705416150412,0.27826607534131115,18.509653,1.0491943,NOT_AVAILABLE,,
604703976206392832,133.01194042550483,11.467963746264545,1.0879388014350535,0.08874520428786756,16.788454,1.331543,NOT_AVAILABLE,4892.733,0.166
604693737004352768,133.30033161852316,11.441233998785032,0.6642641804910837,0.3480964308812452,18.946228,1.069418,NOT_AVAILABLE,,
604731983687989760,133.47340780074165,11.624344967915198,0.5474612298117695,0.0980874463123009,16.851385,1.0321541,NOT_AVAILABLE,5192.2,0.122
604708992727391488,133.35687366202868,11.599128588755471,1.1376058885772697,0.032697180123259874,13.396476,0.73541546,NOT_AVAILABLE,6269.5,0.357
604738164145755904,133.45912083898097,11.757298208281304,5.681967226513157,0.5595536523486407,19.79053,3.2726555,NOT_AVAILABLE,,
604711299125433472,133.1811206500401,11.610505947939268,1.111688573306858,0.043936255441206745,15.037209,0.9643822,NOT_AVAILABLE,5371.0,0.0813
604711505283863808,133.16345492849595,11.628877459876222,1.1490996400337659,0.1777774941861927,17.586397,2.1120358,NOT_AVAILABLE,,
604695454991484672,133.33774254478283,11.494151110848351,1.3891039024615743,1.3715355355717096,20.55688,2.198532,NOT_AVAILABLE,,
604700059196346624,133.16461780052455,11.424384652068692,4.084015183667859,1.5312084986452545,20.66524,1.520586,NOT_AVAILABLE,,
604711574003340672,133.1589213393734,11.633837741353284,2.3148612929067993,0.29590242111349224,18.655548,2.5152245,NOT_AVAILABLE,,
604683673895977600,133.19796622536722,11.245749219955147,2.021619328167378,1.9702029617990442,20.654655,0.85354614,NOT_AVAILABLE,,
604739126218109568,133.38107244174725,11.781621065427744,0.7318367997583269,0.3563608474703148,19.359253,2.0154934,NOT_AVAILABLE,,
604708202453409408,133.38357079882203,11.579647544702821,1.1607836299202696,0.056779480766226326,12.895374,0.73036003,NOT_AVAILABLE,6305.3335,0.7935
604710233973545472,133.168286211067,11.560279300891743,0.590295342019564,0.5935315488961962,19.503748,1.643404,NOT_AVAILABLE,,
604703254656591360,133.07880144553351,11.464325031671816,1.9498447528033378,0.8831078931271616,20.277952,1.6502686,NOT_AVAILABLE,,
