logAge   ,Mass,Gmag,BPmag,RPmag,bp_rp
9.70001,0.786,-0.919,1.947,-2.25,4.197
9.70001,0.775,-0.766,2.286,-2.116,4.402
9.70001,0.761,-0.771,2.448,-2.135,4.583
9.70001,0.745,-0.817,2.689,-2.204,4.893000000000001
9.70001,0.727,-0.535,3.396,-1.979,5.375
9.70001,0.706,-0.315,3.861,-1.796,5.657
9.70001,0.684,-0.108,4.19,-1.619,5.809
9.70001,0.66,-0.278,3.652,-1.778,5.43
9.70001,0.564,29.965,29.948,29.981,-0.03300000000000125
9.80001,0.09,15.343,18.306,13.986,4.32
9.80001,0.091,15.301,18.263,13.945,4.318000000000001
9.80001,0.1,14.911,17.862,13.556,4.305999999999999
9.80001,0.116,14.392,17.329,13.038,4.291
9.80001,0.12,14.281,17.215,12.927,4.288
9.80001,0.14,13.63,16.273,12.305,3.968
9.80001,0.16,13.091,15.478,11.798,3.6799999999999997
9.80001,0.2,12.332,14.404,11.084,3.3200000000000003
9.80001,0.25,11.644,13.482,10.438,3.0439999999999987
9.80001,0.316,10.955,12.602,9.79,2.812000000000001
9.80001,0.341,10.733,12.335,9.579,2.7560000000000002
9.80001,0.35,10.655,12.242,9.505,2.737
9.80001,0.4,10.212,11.69,9.09,2.5999999999999996
9.80001,0.45,9.762,11.137,8.669,2.468
9.80001,0.5,9.299,10.574,8.239,2.334999999999999
9.80001,0.539,8.889,10.07,7.863,2.207
9.80001,0.55,8.782,9.938,7.765,2.173000000000001
9.80001,0.555,8.717,9.855,7.708,2.1470000000000002
9.80001,0.6,8.229,9.238,7.275,1.9629999999999992
9.80001,0.629,7.889,8.809,6.98,1.8289999999999988
9.80001,0.65,7.655,8.517,6.776,1.7409999999999997
9.80001,0.694,7.156,7.893,6.348,1.545
9.80001,0.7,7.093,7.815,6.295,1.5200000000000005
9.80001,0.738,6.671,7.29,5.939,1.351
9.80001,0.75,6.54,7.13,5.828,1.3019999999999996
9.80001,0.756,6.48,7.06,5.777,1.2829999999999995
9.80001,0.8,6.1,6.617,5.444,1.173
9.80001,0.816,5.961,6.457,5.322,1.1349999999999998
9.80001,0.847,5.703,6.163,5.094,1.069
9.80001,0.849,5.687,6.145,5.08,1.0649999999999995
9.80001,0.86,5.603,6.05,5.005,1.045
9.80001,0.888,5.38,5.801,4.805,0.9960000000000004
9.80001,0.899,5.294,5.706,4.728,0.9780000000000006
9.80001,0.903,5.265,5.674,4.702,0.9720000000000004
9.80001,0.934,5.028,5.411,4.488,0.9229999999999992
9.80001,0.949,4.919,5.29,4.39,0.9000000000000004
9.80001,0.949,4.915,5.286,4.387,0.899
9.80001,0.963,4.813,5.173,4.294,0.8790000000000004
9.80001,0.976,4.717,5.069,4.206,0.8629999999999995
9.80001,0.989,4.622,4.966,4.119,0.8470000000000004
9.80001,1.0,4.544,4.882,4.047,0.835
9.80001,1.001,4.536,4.873,4.04,0.8330000000000002
9.80001,1.013,4.443,4.773,3.954,0.8189999999999995
9.80001,1.024,4.36,4.684,3.876,0.8080000000000003
9.80001,1.035,4.279,4.599,3.801,0.798
9.80001,1.046,4.202,4.517,3.727,0.7900000000000005
9.80001,1.049,4.181,4.496,3.708,0.7880000000000003
9.80001,1.053,4.155,4.468,3.683,0.7850000000000001
9.80001,1.063,4.078,4.388,3.61,0.778
9.80001,1.081,3.943,4.247,3.479,0.7679999999999998
9.80001,1.086,3.905,4.208,3.443,0.7650000000000001
9.80001,1.098,3.805,4.106,3.345,0.7609999999999997
9.80001,1.099,3.798,4.099,3.339,0.7600000000000002
9.80001,1.099,3.795,4.096,3.336,0.7600000000000002
9.80001,1.109,3.708,4.008,3.25,0.758
9.80001,1.117,3.643,3.942,3.184,0.758
9.80001,1.126,3.563,3.864,3.104,0.7599999999999998
9.80001,1.128,3.539,3.84,3.08,0.7599999999999998
9.80001,1.131,3.514,3.816,3.053,0.7629999999999999
9.80001,1.139,3.444,3.749,2.98,0.7690000000000001
9.80001,1.147,3.37,3.681,2.899,0.782
9.80001,1.149,3.358,3.671,2.886,0.7849999999999997
9.80001,1.149,3.358,3.671,2.886,0.7849999999999997
9.80001,1.153,3.323,3.643,2.844,0.7989999999999999
9.80001,1.157,3.296,3.628,2.806,0.8220000000000001
9.80001,1.162,3.282,3.628,2.777,0.851
9.80001,1.166,3.304,3.674,2.776,0.8980000000000001
9.80001,1.168,3.347,3.74,2.798,0.9420000000000002
9.80001,1.17,3.388,3.799,2.821,0.9779999999999998
9.80001,1.171,3.423,3.851,2.842,1.009
9.80001,1.173,3.448,3.891,2.853,1.0379999999999998
9.80001,1.174,3.448,3.91,2.838,1.072
9.80001,1.176,3.381,3.86,2.757,1.1029999999999998
9.80001,1.177,3.371,3.851,2.745,1.1059999999999999
9.80001,1.177,3.34,3.822,2.712,1.1099999999999999
9.80001,1.179,3.239,3.729,2.605,1.124
9.80001,1.18,3.122,3.616,2.484,1.1320000000000001
9.80001,1.182,2.994,3.493,2.353,1.1399999999999997
9.80001,1.183,2.891,3.393,2.247,1.146
9.80001,1.184,2.76,3.266,2.112,1.154
9.80001,1.185,2.659,3.169,2.009,1.1600000000000001
9.80001,1.186,2.56,3.074,1.907,1.1669999999999998
9.80001,1.187,2.432,2.951,1.775,1.1760000000000002
9.80001,1.188,2.333,2.855,1.673,1.182
9.80001,1.188,2.208,2.735,1.543,1.192
9.80001,1.189,2.084,2.618,1.415,1.2029999999999998
9.80001,1.19,1.965,2.505,1.291,1.214
9.80001,1.19,1.842,2.389,1.163,1.2259999999999998
9.80001,1.191,1.728,2.281,1.044,1.237
9.80001,1.191,1.637,2.196,0.949,1.2470000000000003
9.80001,1.192,1.524,2.089,0.83,1.259
9.80001,1.192,1.407,1.98,0.707,1.2730000000000001
9.80001,1.192,1.296,1.876,0.591,1.285
9.80001,1.193,1.183,1.772,0.471,1.3010000000000002
9.80001,1.193,1.074,1.672,0.357,1.315
9.80001,1.193,0.97,1.575,0.247,1.3279999999999998
9.80001,1.193,1.058,1.655,0.342,1.313
9.80001,1.193,1.136,1.725,0.425,1.3
9.80001,1.193,1.12,1.71,0.407,1.303
9.80001,1.194,1.011,1.61,0.293,1.3170000000000002
9.80001,1.194,0.902,1.511,0.177,1.3339999999999999
9.80001,1.194,0.797,1.416,0.064,1.3519999999999999
9.80001,1.194,0.69,1.321,-0.05,1.371
9.80001,1.194,0.589,1.231,-0.159,1.3900000000000001
9.80001,1.194,0.483,1.137,-0.272,1.409
9.80001,1.194,0.384,1.051,-0.379,1.43
9.80001,1.194,0.286,0.965,-0.486,1.451
9.80001,1.194,0.187,0.879,-0.593,1.472
9.80001,1.194,0.092,0.797,-0.696,1.4929999999999999
9.80001,1.194,-0.004,0.715,-0.799,1.514
9.80001,1.194,-0.096,0.634,-0.898,1.532
9.80001,1.194,-0.189,0.552,-0.998,1.55
9.80001,1.194,-0.277,0.476,-1.094,1.57
9.80001,1.193,-0.364,0.4,-1.189,1.589
9.80001,1.193,-0.453,0.322,-1.284,1.606
9.80001,1.193,-0.536,0.252,-1.375,1.627
9.80001,1.193,-0.619,0.18,-1.465,1.645
9.80001,1.192,-0.701,0.108,-1.556,1.6640000000000001
9.80001,1.192,-0.777,0.051,-1.642,1.6929999999999998
9.80001,1.191,-0.852,-0.004,-1.728,1.724
9.80001,1.191,-0.926,-0.057,-1.813,1.756
9.80001,1.191,-0.993,-0.1,-1.893,1.793
9.80001,1.19,-1.06,-0.141,-1.973,1.832
9.80001,1.19,-1.126,-0.182,-2.052,1.87
9.80001,1.189,-1.184,-0.208,-2.125,1.917
9.80001,1.188,-1.236,-0.224,-2.193,1.969
9.80001,1.188,-1.289,-0.242,-2.262,2.02
9.80001,1.187,-1.338,-0.249,-2.327,2.078
9.80001,1.186,-1.387,-0.236,-2.4,2.1639999999999997
9.80001,1.185,-1.435,-0.219,-2.471,2.2520000000000002
9.80001,1.184,-1.471,-0.177,-2.532,2.355
9.80001,1.182,-1.504,-0.13,-2.589,2.459
9.80001,1.181,-1.527,-0.061,-2.638,2.577
9.80001,1.179,-1.547,0.015,-2.682,2.697
9.80001,1.178,-1.559,0.102,-2.718,2.82
9.80001,1.176,-1.562,0.208,-2.744,2.9520000000000004
9.80001,1.174,-1.562,0.318,-2.767,3.085
9.80001,1.172,-1.544,0.459,-2.769,3.228
9.80001,1.169,-1.523,0.604,-2.768,3.372
9.80001,1.167,-1.483,0.779,-2.746,3.525
9.80001,1.164,-1.43,0.973,-2.71,3.683
9.80001,1.161,-1.378,1.16,-2.674,3.8339999999999996
9.80001,1.158,-1.337,1.309,-2.646,3.955
9.80001,1.155,-1.291,1.465,-2.612,4.077
9.80001,1.151,-1.243,1.599,-2.572,4.171
9.80001,1.147,-1.203,1.711,-2.539,4.25
9.80001,1.147,0.63,1.205,-0.071,1.276
9.80001,1.147,0.605,1.183,-0.098,1.2810000000000001
9.80001,1.147,0.596,1.175,-0.107,1.282
9.80001,1.147,0.598,1.176,-0.105,1.281
9.80001,1.148,0.602,1.179,-0.099,1.278
9.80001,1.148,0.607,1.182,-0.093,1.275
9.80001,1.148,0.612,1.185,-0.087,1.272
9.80001,1.148,0.616,1.188,-0.082,1.27
9.80001,1.148,0.62,1.191,-0.077,1.268
9.80001,1.148,0.624,1.194,-0.072,1.266
9.80001,1.149,0.627,1.196,-0.068,1.264
9.80001,1.149,0.63,1.198,-0.064,1.262
9.80001,1.149,0.631,1.198,-0.064,1.262
9.80001,1.149,0.633,1.199,-0.061,1.26
9.80001,1.149,0.635,1.2,-0.059,1.259
9.80001,1.149,0.635,1.2,-0.058,1.258
9.80001,1.15,0.636,1.2,-0.057,1.257
9.80001,1.15,0.637,1.2,-0.056,1.256
9.80001,1.15,0.637,1.2,-0.055,1.255
9.80001,1.15,0.637,1.2,-0.055,1.255
9.80001,1.15,0.636,1.198,-0.055,1.253
9.80001,1.151,0.634,1.197,-0.056,1.2530000000000001
9.80001,1.151,0.632,1.194,-0.058,1.252
9.80001,1.151,0.63,1.193,-0.06,1.2530000000000001
9.80001,1.151,0.629,1.191,-0.062,1.2530000000000001
9.80001,1.151,0.625,1.187,-0.066,1.2530000000000001
9.80001,1.151,0.619,1.182,-0.072,1.254
9.80001,1.152,0.613,1.176,-0.079,1.255
9.80001,1.152,0.604,1.169,-0.088,1.2570000000000001
9.80001,1.152,0.594,1.16,-0.099,1.259
9.80001,1.152,0.583,1.15,-0.111,1.261
9.80001,1.152,0.571,1.14,-0.124,1.2639999999999998
9.80001,1.153,0.551,1.123,-0.147,1.27
9.80001,1.153,0.517,1.093,-0.184,1.277
9.80001,1.153,0.471,1.054,-0.234,1.288
9.80001,1.153,0.387,0.982,-0.327,1.309
9.80001,1.153,0.317,0.922,-0.405,1.327
9.80001,1.153,0.247,0.863,-0.482,1.345
9.80001,1.153,0.172,0.799,-0.566,1.365
9.80001,1.153,0.1,0.739,-0.645,1.384
9.80001,1.153,0.024,0.675,-0.728,1.403
9.80001,1.153,-0.056,0.608,-0.817,1.4249999999999998
9.80001,1.153,-0.132,0.543,-0.901,1.444
9.80001,1.153,-0.166,0.514,-0.938,1.452
9.80001,1.153,-0.191,0.492,-0.966,1.458
9.80001,1.153,-0.28,0.416,-1.063,1.4789999999999999
9.80001,1.153,-0.401,0.313,-1.195,1.508
9.80001,1.153,-0.468,0.256,-1.268,1.524
9.80001,1.153,-0.296,0.402,-1.08,1.4820000000000002
9.80001,1.153,-0.236,0.454,-1.014,1.468
9.80001,1.153,-0.309,0.392,-1.094,1.4860000000000002
9.80001,1.152,-0.413,0.303,-1.208,1.511
9.80001,1.152,-0.506,0.224,-1.309,1.533
9.80001,1.151,-0.593,0.15,-1.406,1.5559999999999998
9.80001,1.15,-0.679,0.077,-1.5,1.577
9.80001,1.149,-0.762,0.006,-1.591,1.597
9.80001,1.149,-0.84,-0.056,-1.679,1.623
9.80001,1.148,-0.917,-0.114,-1.767,1.6529999999999998
9.80001,1.147,-0.99,-0.168,-1.851,1.683
9.80001,1.146,-1.058,-0.214,-1.932,1.718
9.80001,1.144,-1.126,-0.259,-2.011,1.7520000000000002
9.80001,1.143,-1.149,-0.227,-2.064,1.837
9.80001,1.142,-1.202,-0.246,-2.134,1.888
9.80001,1.14,-1.241,-0.256,-2.185,1.929
9.80001,1.138,-1.288,-0.265,-2.25,1.9849999999999999
9.80001,1.136,-1.337,-0.275,-2.316,2.041
9.80001,1.134,-1.38,-0.258,-2.382,2.124
9.80001,1.131,-1.427,-0.232,-2.456,2.2239999999999998
9.80001,1.129,-1.462,-0.175,-2.52,2.345
9.80001,1.127,-1.488,-0.122,-2.571,2.4490000000000003
9.80001,1.126,-1.505,-0.05,-2.612,2.5620000000000003
9.80001,1.124,-1.514,0.032,-2.645,2.677
9.80001,1.122,-1.523,0.112,-2.675,2.787
9.80001,1.119,-1.514,0.233,-2.69,2.923
9.80001,1.117,-1.505,0.348,-2.703,3.0509999999999997
9.80001,1.114,-1.481,0.487,-2.7,3.1870000000000003
9.80001,1.11,-1.45,0.643,-2.689,3.332
9.80001,1.105,-1.411,0.804,-2.669,3.473
9.80001,1.099,-1.346,1.015,-2.622,3.6369999999999996
9.80001,1.092,-1.283,1.215,-2.575,3.79
9.80001,1.088,-1.243,1.345,-2.545,3.8899999999999997
9.80001,1.087,-1.216,1.431,-2.525,3.956
9.80001,1.086,-1.199,1.483,-2.513,3.996
9.80001,1.086,-1.181,1.538,-2.499,4.037
9.80001,1.085,-1.169,1.577,-2.489,4.066
9.80001,1.085,-1.181,1.539,-2.498,4.037
9.80001,1.084,-1.208,1.453,-2.519,3.9720000000000004
9.80001,1.084,-1.387,0.838,-2.646,3.484
9.80001,1.083,-1.279,1.205,-2.57,3.775
9.80001,1.082,-1.192,1.497,-2.507,4.0040000000000004
9.80001,1.082,-1.172,1.559,-2.491,4.05
9.80001,1.082,-1.147,1.629,-2.47,4.099
9.80001,1.082,-1.137,1.656,-2.462,4.118
9.80001,1.081,-1.114,1.714,-2.443,4.157
9.80001,1.081,-1.086,1.787,-2.418,4.205
9.80001,1.08,-1.06,1.851,-2.397,4.247999999999999
9.80001,1.08,-1.034,1.918,-2.373,4.291
9.80001,1.079,-1.027,1.937,-2.368,4.305
9.80001,1.078,-1.02,1.963,-2.362,4.325
9.80001,1.077,-1.016,1.973,-2.359,4.332
9.80001,1.075,-1.014,1.975,-2.358,4.333
9.80001,1.075,-1.014,1.975,-2.358,4.333
9.80001,1.075,-1.404,0.71,-2.647,3.3569999999999998
9.80001,1.074,-1.496,0.191,-2.66,2.851
9.80001,1.074,-1.488,-0.29,-2.517,2.227
9.80001,1.073,-1.493,-0.233,-2.542,2.3089999999999997
9.80001,1.072,-1.493,0.128,-2.643,2.771
9.80001,1.071,-1.341,0.895,-2.602,3.497
9.80001,1.069,-1.107,1.659,-2.43,4.089
9.80001,1.068,-0.991,1.975,-2.333,4.308
9.80001,1.066,-0.975,2.032,-2.321,4.353
9.80001,1.064,-0.972,2.055,-2.319,4.3740000000000006
9.80001,1.061,-0.987,2.045,-2.335,4.38
9.80001,1.061,-1.122,1.523,-2.432,3.955
9.80001,1.061,-1.38,0.572,-2.597,3.169
9.80001,1.06,-1.443,-0.067,-2.529,2.4619999999999997
9.80001,1.06,-1.442,0.006,-2.548,2.554
9.80001,1.059,-1.4,0.459,-2.601,3.06
9.80001,1.058,-1.167,1.35,-2.462,3.8120000000000003
9.80001,1.057,-0.965,1.963,-2.303,4.266
9.80001,1.056,-0.943,2.071,-2.289,4.36
9.80001,1.054,-0.956,2.096,-2.306,4.402
9.80001,1.052,-0.958,2.11,-2.309,4.4190000000000005
9.80001,1.051,-0.975,2.097,-2.327,4.4239999999999995
9.80001,1.05,-1.011,1.806,-2.339,4.145
9.80001,1.05,-1.297,0.868,-2.548,3.416
9.80001,1.05,-1.42,0.112,-2.547,2.6590000000000003
9.80001,1.049,-1.416,0.192,-2.562,2.754
9.80001,1.048,-1.322,0.736,-2.557,3.293
9.80001,1.047,-1.066,1.627,-2.381,4.008
9.80001,1.046,-0.917,2.064,-2.26,4.324
9.80001,1.044,-0.927,2.126,-2.277,4.4030000000000005
9.80001,1.042,-0.945,2.145,-2.298,4.443
9.80001,1.04,-0.953,2.154,-2.308,4.462
9.80001,1.038,-0.976,2.132,-2.33,4.462
9.80001,1.038,-0.905,2.035,-2.244,4.279
9.80001,1.038,-1.183,1.18,-2.46,3.6399999999999997
9.80001,1.037,-1.387,0.28,-2.547,2.827
9.80001,1.037,-1.373,0.376,-2.551,2.927
9.80001,1.036,-1.241,0.983,-2.5,3.483
9.80001,1.034,-0.975,1.835,-2.302,4.1370000000000005
9.80001,1.033,-0.883,2.128,-2.229,4.357
9.80001,1.031,-0.912,2.168,-2.264,4.432
9.80001,1.029,-0.936,2.181,-2.292,4.473
9.80001,1.027,-0.946,2.186,-2.303,4.489
9.80001,1.025,-0.969,2.158,-2.325,4.4830000000000005
9.80001,1.025,-0.879,2.085,-2.221,4.306
9.80001,1.024,-1.118,1.365,-2.409,3.774
9.80001,1.024,-1.37,0.377,-2.547,2.9240000000000004
9.80001,1.023,-1.354,0.48,-2.549,3.029
9.80001,1.021,-1.181,1.154,-2.454,3.608
9.80001,1.02,-0.913,1.969,-2.247,4.216
9.80001,1.018,-0.867,2.166,-2.216,4.382
9.80001,1.016,-0.903,2.203,-2.257,4.46
9.80001,1.013,-0.936,2.211,-2.294,4.505
9.80001,1.01,-0.951,2.217,-2.31,4.527
9.80001,1.007,-0.972,2.19,-2.331,4.521
9.80001,1.007,-0.844,2.152,-2.189,4.341
9.80001,1.007,-1.049,1.554,-2.354,3.9080000000000004
9.80001,1.006,-1.342,0.515,-2.543,3.0580000000000003
9.80001,1.005,-1.314,0.639,-2.531,3.17
9.80001,1.003,-1.098,1.385,-2.389,3.774
9.80001,1.001,-0.852,2.096,-2.192,4.288
9.80001,0.999,-0.848,2.213,-2.198,4.411
9.80001,0.996,-0.899,2.239,-2.256,4.494999999999999
9.80001,0.993,-0.937,2.256,-2.298,4.554
9.80001,0.99,-0.944,2.279,-2.307,4.586
9.80001,0.986,-0.964,2.254,-2.327,4.5809999999999995
9.80001,0.986,-0.824,2.206,-2.172,4.378
9.80001,0.985,-0.967,1.773,-2.287,4.06
9.80001,0.984,-1.293,0.701,-2.516,3.217
9.80001,0.983,-1.257,0.838,-2.498,3.3360000000000003
9.80001,0.98,-1.02,1.597,-2.326,3.923
9.80001,0.978,-0.81,2.173,-2.154,4.327
9.80001,0.975,-0.834,2.264,-2.188,4.452
9.80001,0.971,-0.901,2.292,-2.262,4.554
9.80001,0.967,-0.923,2.356,-2.29,4.646
9.80001,0.962,-0.934,2.384,-2.304,4.688
9.80001,0.958,-0.953,2.36,-2.323,4.683
9.80001,0.957,-0.797,2.278,-2.149,4.427
9.80001,0.956,-0.844,2.035,-2.178,4.213
9.80001,0.954,-1.204,0.979,-2.458,3.4370000000000003
9.80001,0.952,-1.145,1.154,-2.413,3.5669999999999997
9.80001,0.949,-0.899,1.881,-2.223,4.104
9.80001,0.945,-0.763,2.263,-2.111,4.3740000000000006
9.80001,0.941,-0.82,2.328,-2.178,4.506
9.80001,0.935,-0.876,2.419,-2.244,4.663
9.80001,0.929,-0.907,2.479,-2.282,4.761
9.80001,0.923,-0.914,2.521,-2.292,4.813
9.80001,0.916,-0.933,2.487,-2.31,4.797000000000001
9.80001,0.915,-0.767,2.361,-2.123,4.484
9.80001,0.914,-0.74,2.227,-2.081,4.308
9.80001,0.912,-1.06,1.345,-2.341,3.686
9.80001,0.909,-1.001,1.518,-2.295,3.8129999999999997
9.80001,0.905,-0.761,2.157,-2.098,4.255
9.80001,0.901,-0.718,2.351,-2.069,4.42
9.80001,0.896,-0.8,2.421,-2.163,4.584
9.80001,0.89,-0.859,2.539,-2.234,4.773
9.80001,0.883,-0.883,2.62,-2.266,4.886
9.80001,0.875,-0.881,2.678,-2.268,4.946
9.80001,0.867,-0.895,2.643,-2.283,4.926
9.80001,0.866,-0.76,2.432,-2.122,4.554
9.80001,0.863,-0.681,2.33,-2.027,4.357
9.80001,0.859,-0.948,1.629,-2.25,3.879
9.80001,0.853,-0.888,1.791,-2.201,3.992
9.80001,0.845,-0.675,2.304,-2.017,4.321
9.80001,0.836,-0.669,2.452,-2.025,4.477
9.80001,0.825,-0.752,2.6,-2.125,4.725
9.80001,0.812,-0.803,2.767,-2.191,4.958
9.80001,0.797,-0.801,2.915,-2.2,5.115
9.80001,0.781,-0.781,2.999,-2.186,5.1850000000000005
9.80001,0.764,-0.843,2.768,-2.242,5.01
9.80001,0.763,-0.71,2.622,-2.082,4.704
9.80001,0.761,-0.626,2.442,-1.977,4.4190000000000005
9.80001,0.756,-0.853,1.879,-2.171,4.05
9.80001,0.75,-0.745,2.102,-2.074,4.176
9.80001,0.742,-0.565,2.483,-1.914,4.397
9.80001,0.732,-0.584,2.686,-1.952,4.638
9.80001,0.721,-0.661,2.973,-2.051,5.024
9.80001,0.708,-0.674,3.162,-2.083,5.245
9.80001,0.693,-0.376,3.73,-1.832,5.562
9.80001,0.677,-0.271,3.932,-1.744,5.676
9.80001,0.659,-0.889,2.565,-2.312,4.877
9.80001,0.555,29.965,29.948,29.981,-0.03300000000000125
9.90001,0.09,15.342,18.305,13.986,4.318999999999999
9.90001,0.1,14.91,17.861,13.555,4.306000000000001
9.90001,0.103,14.808,17.757,13.453,4.304000000000002
9.90001,0.12,14.28,17.214,12.926,4.2879999999999985
9.90001,0.14,13.627,16.268,12.303,3.965
9.90001,0.16,13.088,15.473,11.795,3.678000000000001
9.90001,0.2,12.326,14.396,11.079,3.317
9.90001,0.25,11.634,13.47,10.428,3.042
9.90001,0.308,11.021,12.685,9.853,2.8320000000000007
9.90001,0.335,10.776,12.388,9.62,2.7680000000000007
9.90001,0.35,10.649,12.235,9.499,2.735999999999999
9.90001,0.4,10.205,11.683,9.083,2.5999999999999996
9.90001,0.45,9.753,11.127,8.661,2.466000000000001
9.90001,0.5,9.288,10.561,8.228,2.333
9.90001,0.543,8.828,9.996,7.807,2.189
9.90001,0.55,8.761,9.913,7.746,2.167
9.90001,0.566,8.569,9.669,7.576,2.093000000000001
9.90001,0.6,8.2,9.204,7.249,1.955000000000001
9.90001,0.622,7.937,8.871,7.02,1.8510000000000009
9.90001,0.65,7.616,8.471,6.741,1.7300000000000004
9.90001,0.7,7.042,7.752,6.25,1.5019999999999998
9.90001,0.711,6.917,7.597,6.145,1.4520000000000008
9.90001,0.75,6.48,7.062,5.775,1.287
9.90001,0.752,6.459,7.037,5.756,1.2809999999999997
9.90001,0.787,6.135,6.66,5.473,1.1870000000000003
9.90001,0.8,6.026,6.535,5.378,1.157
9.90001,0.822,5.827,6.306,5.202,1.104
9.90001,0.845,5.631,6.085,5.028,1.0570000000000004
9.90001,0.849,5.595,6.045,4.996,1.0489999999999995
9.90001,0.861,5.5,5.938,4.911,1.0270000000000001
9.90001,0.882,5.32,5.738,4.749,0.9890000000000008
9.90001,0.899,5.18,5.583,4.622,0.9610000000000003
9.90001,0.909,5.096,5.49,4.545,0.9450000000000003
9.90001,0.922,4.992,5.377,4.451,0.9260000000000002
9.90001,0.934,4.891,5.266,4.36,0.9059999999999997
9.90001,0.946,4.797,5.162,4.273,0.8890000000000002
9.90001,0.949,4.772,5.136,4.25,0.8860000000000001
9.90001,0.957,4.705,5.063,4.188,0.875
9.90001,0.968,4.617,4.969,4.107,0.8620000000000001
9.90001,0.979,4.534,4.879,4.029,0.8499999999999996
9.90001,0.989,4.454,4.794,3.955,0.8389999999999995
9.90001,0.999,4.374,4.71,3.88,0.8300000000000001
9.90001,1.0,4.368,4.703,3.873,0.8300000000000001
9.90001,1.002,4.347,4.681,3.854,0.827
9.90001,1.018,4.215,4.543,3.727,0.8160000000000003
9.90001,1.031,4.104,4.428,3.621,0.8069999999999999
9.90001,1.039,4.028,4.35,3.546,0.8039999999999998
9.90001,1.049,3.935,4.256,3.455,0.8010000000000002
9.90001,1.051,3.915,4.235,3.435,0.8000000000000003
9.90001,1.059,3.836,4.157,3.356,0.8010000000000002
9.90001,1.067,3.754,4.077,3.273,0.8039999999999998
9.90001,1.07,3.725,4.049,3.243,0.8060000000000005
9.90001,1.077,3.652,3.981,3.165,0.8159999999999998
9.90001,1.085,3.581,3.918,3.086,0.8320000000000003
9.90001,1.092,3.526,3.88,3.013,0.867
9.90001,1.098,3.52,3.9,2.983,0.9169999999999998
9.90001,1.098,3.52,3.901,2.983,0.9179999999999997
9.90001,1.101,3.558,3.961,2.998,0.9629999999999996
9.90001,1.103,3.595,4.019,3.017,1.0020000000000002
9.90001,1.104,3.613,4.054,3.021,1.0330000000000004
9.90001,1.106,3.616,4.077,3.006,1.0710000000000002
9.90001,1.108,3.576,4.053,2.952,1.101
9.90001,1.109,3.521,4.007,2.89,1.1169999999999995
9.90001,1.11,3.476,3.966,2.842,1.124
9.90001,1.111,3.363,3.859,2.723,1.1360000000000001
9.90001,1.112,3.233,3.734,2.589,1.145
9.90001,1.114,3.103,3.607,2.456,1.1510000000000002
9.90001,1.115,2.997,3.505,2.348,1.157
9.90001,1.116,2.864,3.376,2.212,1.1639999999999997
9.90001,1.117,2.76,3.275,2.105,1.17
9.90001,1.117,2.661,3.18,2.004,1.1760000000000002
9.90001,1.118,2.563,3.085,1.902,1.183
9.90001,1.119,2.464,2.99,1.801,1.1890000000000003
9.90001,1.119,2.334,2.866,1.667,1.199
9.90001,1.12,2.214,2.751,1.542,1.2089999999999999
9.90001,1.12,2.117,2.659,1.442,1.2169999999999999
9.90001,1.121,1.995,2.543,1.315,1.2280000000000002
9.90001,1.121,1.879,2.433,1.194,1.2389999999999999
9.90001,1.122,1.758,2.319,1.068,1.251
9.90001,1.122,1.642,2.21,0.946,1.264
9.90001,1.122,1.53,2.105,0.829,1.276
9.90001,1.122,1.414,1.997,0.707,1.29
9.90001,1.123,1.304,1.895,0.592,1.303
9.90001,1.123,1.197,1.796,0.479,1.3170000000000002
9.90001,1.123,1.089,1.696,0.365,1.331
9.90001,1.123,1.08,1.687,0.356,1.331
9.90001,1.123,1.182,1.779,0.465,1.3139999999999998
9.90001,1.123,1.25,1.841,0.538,1.303
9.90001,1.123,1.207,1.802,0.492,1.31
9.90001,1.123,1.096,1.699,0.375,1.324
9.90001,1.124,0.984,1.597,0.256,1.341
9.90001,1.124,0.876,1.499,0.14,1.359
9.90001,1.124,0.771,1.406,0.028,1.378
9.90001,1.124,0.665,1.312,-0.086,1.3980000000000001
9.90001,1.124,0.561,1.22,-0.197,1.417
9.90001,1.124,0.46,1.131,-0.307,1.438
9.90001,1.124,0.361,1.045,-0.414,1.4589999999999999
9.90001,1.124,0.262,0.959,-0.521,1.48
9.90001,1.123,0.164,0.876,-0.627,1.5030000000000001
9.90001,1.123,0.071,0.794,-0.728,1.522
9.90001,1.123,-0.023,0.712,-0.829,1.541
9.90001,1.123,-0.115,0.631,-0.928,1.5590000000000002
9.90001,1.123,-0.206,0.553,-1.026,1.5790000000000002
9.90001,1.122,-0.294,0.476,-1.121,1.597
9.90001,1.122,-0.381,0.4,-1.215,1.6150000000000002
9.90001,1.122,-0.465,0.328,-1.307,1.635
9.90001,1.121,-0.549,0.256,-1.399,1.655
9.90001,1.121,-0.63,0.185,-1.488,1.673
9.90001,1.121,-0.705,0.129,-1.574,1.703
9.90001,1.12,-0.781,0.074,-1.662,1.736
9.90001,1.12,-0.852,0.023,-1.744,1.767
9.90001,1.119,-0.919,-0.018,-1.824,1.806
9.90001,1.118,-0.987,-0.059,-1.905,1.846
9.90001,1.118,-1.051,-0.097,-1.981,1.8840000000000001
9.90001,1.117,-1.106,-0.118,-2.052,1.9340000000000002
9.90001,1.116,-1.16,-0.135,-2.122,1.9869999999999999
9.90001,1.116,-1.213,-0.153,-2.192,2.039
