source_id,ra,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp
4088122736181356800,288.3614022209164,-15.958116978608427,0.6452757358247944,5.234020413197283,0.987160746117798,-15.588219782588125,-14.646584986187584,19.176199,1.9167061
4088129264527323264,288.1967608111009,-15.966493203665454,0.03908019216706076,4.369215760138576,0.04960777602709873,24.641072037992735,-19.43184888243016,12.809492,1.2080746
4088128375488588288,288.1429908067828,-16.032497663286257,0.04267442199784393,3.294851323746005,0.06421894433950127,4.4622444485764055,0.46590168210810384,10.542236,0.667202
4088138713459704832,288.24164452818,-15.899872370729922,0.30934067714114427,3.3755064419703626,0.4160566038893887,-10.994846593024654,-18.476230313190825,18.501902,3.0048332
4088119575081106304,288.50070117586677,-16.039925184237752,0.039486011976456,2.570299795440433,0.05419034980586932,-14.97783013789672,-15.827713689875598,9.150897,1.4264774
4088141187360872448,288.3054914909265,-15.80138837323256,0.3420177573840064,3.1175197662917267,0.31841940375119515,-5.529328762831678,-20.583491245970706,18.982826,2.8737984
4088135311845086592,288.2502938746017,-15.92081308061874,0.03402100485956633,2.9662879468277343,0.045944336520449824,-12.207581726941688,19.29910216961101,15.025823,1.6064882
4088124046161732096,288.4541207952228,-15.947303754564901,0.04279404699750968,2.4381393527847033,0.051242109818355,-12.970767731750742,-15.593394496156447,15.816651,1.8848276
4088128684726240256,288.1419560648798,-16.012802691892702,0.1382534472544171,2.7922983545855975,0.18562081037584469,-10.541520449250235,4.809603279552446,17.495308,2.5302868
4088138374172818944,288.2035740732804,-15.901415022520474,0.1390044630804816,2.075523962166349,0.20033914250091703,-7.5939296077545615,-3.3583770570806846,13.0870905,1.3572569
4088118754753563904,288.524104596804,-16.052180903444025,0.40062283523026315,2.8159964677467477,0.44520731128117846,-18.611207460729233,11.710093826285703,19.284134,3.0787334
4088124114881222528,288.4335316951969,-15.935513631055802,0.136549186620264,3.4428634767006576,0.18048426368278775,-1.0266133171554879,-26.13476205891691,17.513245,2.6569557
4088141500901390080,288.24777604687307,-15.809994200404997,0.30090533745465126,2.9848818333618357,0.3231419512934447,21.431920383431528,-13.73688025473255,18.899439,2.5064754
4088124836435729920,288.46783377654447,-15.898105275542333,0.10914047452631466,2.512245014827379,0.1289074400610452,-8.144162824334185,-4.359411929118119,17.117104,2.3062954
4087835080758877440,289.13991259922614,-16.758007803701013,0.03701434007723559,2.171892880554848,0.04815164075981183,0.6390652960706222,-20.01420465821591,13.622534,1.0297194
4087822603869948288,288.5065489310625,-16.83519623022538,0.383935188136962,2.451755785249284,0.4280002021662782,2.5649384866002825,-7.738084018407665,19.073797,2.82613
4087857685159778560,288.94933965164,-16.47112820982256,0.03697347828129217,3.0685409137447377,0.05200666427373182,3.6958769755120997,-2.4306479023378,12.299752,0.88343716
4087816968872855424,288.4608502366767,-16.831028782372112,0.24349956764031552,3.0157310710362597,0.3023374930640595,5.845669096852969,-9.168363641350425,18.721571,2.3838062
4087853218393070080,289.0110592350338,-16.55759776711601,0.22655462028322812,2.149321081556679,0.29420121688089,-12.787334914681608,-23.416577210162778,17.814983,1.0750351
4087850916291016704,288.8205900970544,-16.577090129091868,0.254753707119165,2.127636671021839,0.42108586758571936,-0.06375859713669907,-6.856411048919416,18.719337,2.6201572
4087818519364292992,288.5847577262438,-16.87974174538318,0.019054192973777268,2.8933480789006456,0.02327422563819646,-3.663522984879673,2.328790329705517,13.218238,1.0948915
4087857547720832512,288.9264534760451,-16.490677479001658,0.07041689749410046,3.260687336345628,0.10086399116554887,12.885420271307025,-14.056851027775949,16.789803,2.3235016
4087838237547503744,289.22344632912274,-16.635409442118725,0.3467849556286666,2.1933958562256524,0.41423913531537565,10.251220099624312,-10.09772366410852,19.359425,2.0245914
4087828414969870080,289.05993047284835,-16.833386273843427,0.021803587422479963,3.444515220544969,0.027827133642080094,-1.5113735633875842,-5.603857113947619,13.287387,1.1439409
4087848133153802624,288.73889867863613,-16.671874415388235,0.3395275443643341,3.269632590055807,0.4130815939756101,13.336186598651944,-13.657633982797165,18.764864,1.8318596
4087858784671586432,288.90169612140517,-16.43118851905721,0.18806085747794746,2.0343290865950485,0.2295237550397905,-2.7725047315184987,-3.5741844546643042,18.501312,2.4241085
4087820752747312384,288.643818575138,-16.802353685724547,0.018866502469181708,2.063428646782787,0.02296138175396566,7.202602981524301,3.8696162283274895,13.342826,0.9628372
4087850950646425600,288.8377069324288,-16.565276837694118,0.14628731439975945,4.039143789482429,0.23981451041240215,13.322888678422572,-8.062444803801831,17.946928,2.9096966
4087842227584528256,289.17219118058745,-16.559092023488954,0.04833515924647852,3.2374950367261293,0.06735691186305785,-3.7365894091533143,-17.410710413597524,15.505521,2.1717472
4087853802504709376,288.94178421449857,-16.564176383694253,0.11422608616281771,2.7416997686214777,0.14733926025224273,2.68586745237282,8.887443342145412,17.36729,2.4136486
4087834393564191104,289.01296727100083,-16.67778904529286,0.049614803097702484,2.1922686177657034,0.06691395659895202,11.121246922638855,-8.153994649539497,15.568385,1.6234732
4087832160180986624,288.9087981379759,-16.765757965204017,0.09856630671375037,5.691613560653491,0.12294480419540402,10.524383290778074,3.16014459813657,16.567865,2.77633
4087854592782620416,289.0678881734745,-16.533710517679943,0.05980391758467387,2.296034736004099,0.08297084103139622,14.921586102822388,-0.915534509759119,16.377005,1.822897
4087857410281886976,288.9759451964472,-16.48314851842672,0.08731212224450631,2.4460798359742664,0.1148223499639669,-10.10298765818547,-24.743700869043778,17.056587,2.1298447
4087851088085416192,288.8643018090445,-16.542593963140543,0.14811320291597133,3.829394438885498,0.23249509544644653,3.327959854692473,0.11703658324839968,17.794756,2.6068897
4087825425660465920,288.6158053276391,-16.706930904365958,0.23519002180330525,2.067406163035498,0.31050524083558967,-7.691655521574114,-3.183850151994536,17.409454,1.1537762
4087846453832559232,288.96157523976933,-16.645743795241465,0.04662517853035189,3.5348892574748207,0.09684244202797807,20.436423471026593,-2.9560678553702076,13.676343,1.3170624
4087847823909850240,288.88578045225734,-16.57828984845165,0.13137615064963779,2.1451288381686564,0.30595596745257425,28.722610910783242,-14.260185838830798,12.291843,1.054307
4087829510173178496,289.0217378582594,-16.80460730789962,0.11471037988258927,3.5293708587740324,0.15728405531233003,-6.304911462690011,-28.015035559019324,17.295013,2.5971165
4087834634082563968,288.9707541298846,-16.66877392205006,0.0503708061141804,2.1559511312207515,0.09101373292879818,-0.6564935410774808,-15.752980485611197,12.671757,0.8235941
4087855490443589504,289.1266431837386,-16.474343439111347,0.06590031626162426,6.233650553567453,0.08130640030565893,0.7567195863931078,-59.918603983877254,16.174253,2.6217737
4087820374790103936,288.76157741904876,-16.775857904358716,0.036667833402937645,2.245910455601511,0.0436451330511285,4.245052693352429,-3.866924915676215,11.327895,0.54576015
4087843116630447872,289.1951977624134,-16.532407116627645,0.3563874615280964,3.502238142593043,0.41789090800810075,-12.362257586793216,0.23448852810442225,19.195683,2.7198696
4087829170876239488,289.11662126002574,-16.772587767562644,0.3720258384595678,3.5745297130131632,0.4066451872492779,5.098192126795154,-0.43956792479385604,18.55377,2.0863705
4087829750691408128,289.07759540991367,-16.788011674203215,0.17466080625786828,3.7364517598857616,0.3553649939365606,27.892707531521044,2.9543474133338874,17.68252,2.652916
4087854906328037376,289.06993190689496,-16.52547564520631,0.03431346721542592,2.058338560172323,0.04114608490036329,0.482480333046233,-0.3157418429121521,14.434209,1.1311245
4087841020686049024,289.0588129552724,-16.61480474825506,0.2518060024384394,2.789431511013764,0.3222976016043036,-5.84556963443246,4.490549854716557,18.394663,1.8475399
4087849752367122816,288.7263766052573,-16.60519473235367,0.21599854313673805,3.309265664234757,0.26657620007840066,1.5327172896205494,-0.46002280673823503,14.304675,1.2898607
4087850783153647104,288.88332272909724,-16.57646588379776,0.0461221877813855,3.144285359218207,0.08188517013473523,-1.044482752334154,-25.751019140112486,15.233344,1.9414129
4087849236971048832,288.69298001750127,-16.63246337018654,0.20239458474592262,3.1979796229276705,0.2438366815923874,0.8445421715961534,-9.567815352859581,18.424925,3.001442
4087839955534152448,289.10575019831225,-16.651445668174663,0.10029782966692692,3.3727165368030834,0.13740458722888413,0.7399957887895466,2.6331712478795364,17.331205,2.5325584
4087835007738537216,289.14240304844714,-16.7618477354184,0.24080318827885494,2.3171574150523218,0.27872009001529396,12.804496806203387,-19.634079680361843,18.633738,2.6461544
