logAge   ,Mass,Gmag,BPmag,RPmag
8.00000,5.111000,-2.6880,-2.1890,-3.3260
8.00000,5.111000,-2.6050,-2.0850,-3.2600
8.00000,5.111000,-2.5240,-1.9860,-3.1950
8.00000,5.111000,-2.4430,-1.8750,-3.1360
8.00000,5.111000,-2.4400,-1.8640,-3.1400
8.00000,5.112000,-2.4750,-1.8690,-3.1970
8.00000,5.112000,-2.5360,-1.9110,-3.2710
8.00000,5.112000,-2.6120,-1.9690,-3.3590
8.00000,5.112000,-2.6860,-2.0280,-3.4430
8.00000,5.112000,-2.7550,-2.0850,-3.5220
8.00000,5.112000,-2.8010,-2.1230,-3.5730
8.00000,5.112000,-2.8480,-2.1600,-3.6270
8.00000,5.112000,-2.8680,-2.1750,-3.6490
8.00000,5.112000,-2.9170,-2.2130,-3.7060
8.00000,5.113000,-2.9900,-2.2690,-3.7890
8.00000,5.113000,-3.0690,-2.3290,-3.8810
8.00000,5.114000,-3.1530,-2.3940,-3.9770
8.00000,5.114000,-3.2380,-2.4600,-4.0720
8.00000,5.115000,-3.3210,-2.5240,-4.1660
8.00000,5.115000,-3.4060,-2.5890,-4.2630
8.00000,5.116000,-3.4840,-2.6460,-4.3530
8.00000,5.117000,-3.5560,-2.6960,-4.4370
8.00000,5.117000,-3.5690,-2.7050,-4.4520
8.00000,5.119000,-3.5540,-2.6960,-4.4340
8.00000,5.124000,-3.4990,-2.6620,-4.3660
8.00000,5.127000,-3.4460,-2.6260,-4.3040
8.00000,5.130000,-3.3880,-2.5850,-4.2380
8.00000,5.133000,-3.3180,-2.5330,-4.1560
8.00000,5.135000,-3.2530,-2.4850,-4.0820
8.00000,5.138000,-3.1740,-2.4250,-3.9920
8.00000,5.141000,-3.1040,-2.3710,-3.9110
8.00000,5.145000,-3.0120,-2.3000,-3.8060
8.00000,5.150000,-2.9250,-2.2330,-3.7060
8.00000,5.157000,-2.8390,-2.1700,-3.6050
8.00000,5.169000,-2.7870,-2.1420,-3.5370
8.00000,5.174000,-2.7820,-2.1460,-3.5250
8.00000,5.178000,-2.8100,-2.1820,-3.5460
8.00000,5.187000,-2.9220,-2.3190,-3.6400
8.00000,5.191000,-3.0400,-2.4600,-3.7420
8.00000,5.194000,-3.1470,-2.5880,-3.8330
8.00000,5.198000,-3.2440,-2.7090,-3.9120
8.00000,5.202000,-3.2840,-2.7580,-3.9440
8.00000,5.220000,-3.2940,-2.7570,-3.9620
8.00000,5.270000,-3.3740,-2.8220,-4.0540
8.00000,5.271000,-3.3730,-2.8210,-4.0540
8.00000,5.279000,-3.3640,-2.8030,-4.0520
8.00000,5.291000,-3.3060,-2.7220,-4.0100
8.00000,5.300000,-3.2270,-2.6210,-3.9480
8.00000,5.313000,-3.1380,-2.5000,-3.8810
8.00000,5.328000,-3.1120,-2.4330,-3.8840
8.00000,5.333000,-3.1690,-2.4610,-3.9600
8.00000,5.334000,-3.2390,-2.5100,-4.0440
8.00000,5.334000,-3.2600,-2.5240,-4.0680
8.00000,5.334000,-3.3020,-2.5550,-4.1180
8.00000,5.334000,-3.3230,-2.5720,-4.1410
8.00000,5.335000,-3.2990,-2.5520,-4.1150
8.00000,5.336000,-3.3810,-2.6120,-4.2100
8.00000,5.336000,-3.4500,-2.6620,-4.2900
8.00000,5.337000,-3.5190,-2.7120,-4.3710
8.00000,5.337000,-3.5890,-2.7620,-4.4520
8.00000,5.338000,-3.6540,-2.8020,-4.5300
8.00000,5.339000,-3.7220,-2.8460,-4.6110
8.00000,5.340000,-3.7820,-2.8730,-4.6880
8.00000,5.341000,-3.8460,-2.9050,-4.7680
8.00000,5.341000,-3.9060,-2.9270,-4.8470
8.00000,5.342000,-3.9640,-2.9400,-4.9240
8.00000,5.342000,-4.0200,-2.9510,-5.0000
8.00000,5.343000,-4.0680,-2.9400,-5.0700
8.00000,5.343000,-4.1120,-2.9200,-5.1370
8.00000,5.342000,-4.1490,-2.8820,-5.2000
8.00000,5.342000,-4.1780,-2.8220,-5.2550
8.00000,5.340000,-4.2030,-2.7450,-5.3100
8.00000,5.338000,-4.2100,-2.6370,-5.3450
8.00000,5.336000,-4.1920,-2.4640,-5.3620
8.00000,5.333000,-4.1730,-2.2950,-5.3740
8.00000,5.329000,-4.1400,-2.1050,-5.3680
8.00000,5.323000,-4.0850,-1.8770,-5.3400
8.00000,5.314000,-3.9950,-1.5930,-5.2750
8.00000,5.302000,-3.8780,-1.2710,-5.1850
8.00000,5.282000,-3.7220,-0.9070,-5.0560
8.00000,5.240000,-3.5380,-0.5170,-4.8990
8.00000,5.212000,-3.6190,-0.6980,-4.9670
8.00000,5.207000,-3.7440,-0.9830,-5.0710
8.00000,5.206000,-3.8370,-1.2040,-5.1470
8.00000,5.205000,-3.9150,-1.4270,-5.2070
8.00000,5.203000,-3.9390,-1.4950,-5.2250
8.00000,5.202000,-3.9180,-1.4350,-5.2090
8.00000,5.200000,-3.9110,-1.4140,-5.2030
8.00000,5.193000,-3.7600,-1.0240,-5.0830
8.00000,5.189000,-3.7150,-0.9210,-5.0450
8.00000,5.188000,-3.7810,-1.0730,-5.1000
8.00000,5.187000,-3.7040,-0.8950,-5.0370
8.00000,5.182000,-3.5740,-0.6080,-4.9280
8.00000,5.182000,-3.5750,-0.6090,-4.9280
8.00000,5.182000,-2.9290,0.6150,-4.3740
8.00000,5.182000,-2.4620,1.3670,-3.9700
8.00000,5.182000,-2.9850,0.5250,-4.4220
8.00000,5.181000,-3.3580,-0.1700,-4.7430
8.00000,5.181000,-3.8790,-1.3300,-5.1790
8.00000,5.180000,-3.7540,-1.0100,-5.0780
8.00000,5.178000,-3.6350,-0.7350,-4.9780
8.00000,5.176000,-3.5300,-0.5130,-4.8910
8.00000,5.173000,-3.4650,-0.3790,-4.8350
8.00000,5.170000,-3.4120,-0.2760,-4.7890
8.00000,5.166000,-3.3290,-0.1230,-4.7170
8.00000,5.166000,-1.2790,3.2430,-2.9350
8.00000,5.166000,-1.8020,2.4180,-3.3950
8.00000,5.166000,-2.5960,1.1450,-4.0840
8.00000,5.165000,-3.2000,0.1520,-4.6060
8.00000,5.164000,-3.7240,-0.9510,-5.0520
8.00000,5.163000,-3.5650,-0.5930,-4.9190
8.00000,5.161000,-3.4180,-0.2910,-4.7930
8.00000,5.159000,-3.3050,-0.0820,-4.6960
8.00000,5.156000,-3.3710,-0.1700,-4.7530
8.00000,5.151000,-3.3390,-0.1090,-4.7250
8.00000,5.147000,-3.2960,-0.0290,-4.6880
8.00000,5.146000,-0.6250,4.2630,-2.3560
8.00000,5.146000,-1.2400,3.3000,-2.9000
8.00000,5.146000,-2.2740,1.6610,-3.8050
8.00000,5.145000,-3.0220,0.4490,-4.4520
8.00000,5.144000,-3.6070,-0.6890,-4.9520
8.00000,5.142000,-3.4140,-0.2920,-4.7890
8.00000,5.140000,-3.3570,-0.1490,-4.7390
8.00000,5.136000,-3.2620,0.0300,-4.6570
8.00000,5.132000,-3.1870,0.1650,-4.5920
8.00000,5.126000,-3.1360,0.2520,-4.5480
8.00000,5.120000,-3.0900,0.3300,-4.5080
8.00000,5.120000,0.4420,5.8820,-1.3970
8.00000,5.119000,-0.4460,4.5300,-2.1950
8.00000,5.119000,-1.7700,2.4560,-3.3640
8.00000,5.118000,-2.8350,0.7470,-4.2890
8.00000,5.116000,-3.4400,-0.3510,-4.8100
8.00000,5.114000,-3.3420,-0.1290,-4.7260
8.00000,5.111000,-3.1630,0.2030,-4.5700
8.00000,5.106000,-3.0620,0.3710,-4.4840
8.00000,5.100000,-3.0010,0.4720,-4.4310
8.00000,5.093000,-2.9550,0.5450,-4.3910
8.00000,5.084000,-2.9090,0.6180,-4.3510
8.00000,5.083000,1.5410,7.5550,-0.4020
8.00000,5.083000,0.5880,6.0980,-1.2660
8.00000,5.083000,-1.1640,3.4110,-2.8310
8.00000,5.081000,-2.5070,1.2680,-4.0030
8.00000,5.079000,-3.3640,-0.1840,-4.7420
8.00000,5.076000,-3.1550,0.2080,-4.5620
8.00000,5.072000,-2.9840,0.4940,-4.4140
8.00000,5.066000,-2.8840,0.6530,-4.3280
8.00000,5.058000,-2.8250,0.7480,-4.2770
8.00000,5.049000,-2.7800,0.8190,-4.2380
8.00000,5.037000,-2.6970,0.9510,-4.1650
8.00000,5.037000,3.0750,9.8030,1.0190
8.00000,5.036000,1.6560,7.7210,-0.2950
8.00000,5.036000,-0.4400,4.5280,-2.1860
8.00000,5.034000,-2.1850,1.7800,-3.7240
8.00000,5.031000,-3.2140,0.0910,-4.6110
8.00000,5.028000,-2.9850,0.4810,-4.4130
8.00000,5.022000,-2.8160,0.7540,-4.2680
8.00000,5.015000,-2.6720,0.9850,-4.1420
8.00000,5.005000,-2.5670,1.1540,-4.0510
8.00000,4.993000,-2.4930,1.2720,-3.9870
8.00000,4.979000,-2.4240,1.3830,-3.9270
8.00000,4.979000,4.3520,11.6680,2.2030
8.00000,4.978000,2.9480,9.6120,0.9030
8.00000,4.977000,0.3720,5.7540,-1.4560
8.00000,4.976000,-1.7940,2.3910,-3.3790
8.00000,4.973000,-3.0590,0.3460,-4.4740
8.00000,4.968000,-2.8370,0.7080,-4.2830
8.00000,4.962000,-2.5960,1.0980,-4.0740
8.00000,4.953000,-2.4150,1.3910,-3.9180
8.00000,4.942000,-2.3200,1.5440,-3.8350
8.00000,4.927000,-2.2560,1.6440,-3.7800
8.00000,4.910000,-2.1990,1.7340,-3.7310
8.00000,4.910000,5.5690,13.4080,3.3440
8.00000,4.909000,4.0080,11.1590,1.8860
8.00000,4.908000,1.0360,6.7750,-0.8560
8.00000,4.906000,-1.3940,3.0140,-3.0270
8.00000,4.903000,-2.9310,0.5450,-4.3610
8.00000,4.897000,-2.6930,0.9280,-4.1560
8.00000,4.890000,-2.3730,1.4480,-3.8790
8.00000,4.880000,-2.2000,1.7270,-3.7300
8.00000,4.867000,-2.1100,1.8700,-3.6520
8.00000,4.850000,-2.0520,1.9610,-3.6020
8.00000,4.831000,-1.9950,2.0510,-3.5520
8.00000,4.830000,6.7990,15.1180,4.5080
8.00000,4.829000,4.9160,12.4920,2.7290
8.00000,4.828000,1.7370,7.8270,-0.2140
8.00000,4.826000,-1.0470,3.5550,-2.7200
8.00000,4.822000,-2.8140,0.7170,-4.2570
8.00000,4.816000,-2.4920,1.2410,-3.9790
8.00000,4.807000,-2.1790,1.7480,-3.7090
8.00000,4.796000,-2.0110,2.0180,-3.5640
8.00000,4.781000,-1.8700,2.2380,-3.4400
8.00000,4.762000,-1.7790,2.3780,-3.3600
8.00000,4.740000,-1.7020,2.4970,-3.2910
8.00000,4.739000,7.8300,16.5450,5.4850
8.00000,4.739000,5.9530,13.9370,3.7100
8.00000,4.737000,2.5240,8.9740,0.5170
8.00000,4.735000,-0.7480,4.0150,-2.4550
8.00000,4.730000,-2.7100,0.8690,-4.1640
8.00000,4.723000,-2.3170,1.5090,-3.8250
8.00000,4.714000,-2.0090,2.0070,-3.5590
8.00000,4.701000,-1.7390,2.4330,-3.3220
8.00000,4.684000,-1.5930,2.6620,-3.1940
8.00000,4.663000,-1.5080,2.7950,-3.1180
8.00000,4.638000,-1.4390,2.9010,-3.0570
8.00000,4.637000,8.9020,17.9790,6.5150
8.00000,4.637000,6.9020,15.2530,4.6100
8.00000,4.635000,3.2410,10.0160,1.1830
8.00000,4.633000,-0.2960,4.6890,-2.0470
8.00000,4.628000,-2.5800,1.0640,-4.0470
8.00000,4.620000,-2.1500,1.7600,-3.6770
8.00000,4.610000,-1.7680,2.3720,-3.3440
8.00000,4.595000,-1.4790,2.8310,-3.0910
8.00000,4.577000,-1.3400,3.0500,-2.9680
8.00000,4.554000,-1.2620,3.1710,-2.8990
8.00000,4.527000,-1.2020,3.2640,-2.8460
8.00000,4.526000,9.8380,19.2320,7.4130
8.00000,4.525000,7.7320,16.3980,5.3970
8.00000,4.524000,3.8700,10.9340,1.7680
8.00000,4.521000,0.1150,5.3080,-1.6740
8.00000,4.515000,-2.4290,1.2910,-3.9130
8.00000,4.507000,-2.0010,1.9830,-3.5450
8.00000,4.496000,-1.5280,2.7380,-3.1310
8.00000,4.480000,-1.2430,3.1910,-2.8810
8.00000,4.460000,-1.1050,3.4080,-2.7590
8.00000,4.436000,-1.0260,3.5290,-2.6890
8.00000,4.406000,-0.9570,3.6340,-2.6280
8.00000,4.405000,10.8250,20.5440,8.3640
8.00000,4.404000,8.6770,17.6690,6.3020
8.00000,4.403000,4.5040,11.8590,2.3570
8.00000,4.399000,0.5260,5.9320,-1.3010
8.00000,4.393000,-2.2770,1.5180,-3.7780
8.00000,4.385000,-1.8260,2.2460,-3.3890
8.00000,4.372000,-1.2850,3.1080,-2.9140
8.00000,4.356000,-1.0020,3.5550,-2.6650
8.00000,4.334000,-0.8630,3.7710,-2.5430
8.00000,4.307000,-0.7830,3.8930,-2.4720
8.00000,4.275000,-0.7170,3.9920,-2.4130
8.00000,4.274000,11.8270,21.8750,9.3350
8.00000,4.273000,9.6360,18.9620,7.2240
8.00000,4.271000,5.1420,12.7900,2.9520
8.00000,4.267000,0.9400,6.5620,-0.9240
8.00000,4.261000,-2.1150,1.7530,-3.6320
8.00000,4.252000,-1.5730,2.6280,-3.1620
8.00000,4.239000,-1.0340,3.4830,-2.6900
8.00000,4.221000,-0.7540,3.9240,-2.4440
8.00000,4.198000,-0.6190,4.1360,-2.3240
8.00000,4.169000,-0.5310,4.2720,-2.2450
8.00000,4.134000,-0.4250,4.4320,-2.1490
8.00000,4.134000,12.8160,23.1870,10.2960
8.00000,4.133000,10.5730,20.2190,8.1260
8.00000,4.131000,5.9670,13.9340,3.7360
8.00000,4.127000,1.3420,7.1720,-0.5560
8.00000,4.120000,-1.9560,1.9840,-3.4890
8.00000,4.110000,-1.3230,3.0040,-2.9380
8.00000,4.096000,-0.7860,3.8530,-2.4670
8.00000,4.077000,-0.4990,4.3130,-2.2130
8.00000,4.052000,-0.2680,4.6680,-2.0050
8.00000,4.021000,-0.1360,4.8690,-1.8840
8.00000,3.982000,-0.0200,5.0460,-1.7790
8.00000,3.982000,13.8750,24.6090,11.3270
8.00000,3.981000,11.6060,21.5890,9.1270
8.00000,3.979000,6.8320,15.1350,4.5570
8.00000,3.975000,1.8260,7.8980,-0.1110
8.00000,3.967000,-1.7900,2.2310,-3.3410
8.00000,3.955000,-1.0530,3.4070,-2.6960
8.00000,3.939000,-0.5210,4.2620,-2.2270
8.00000,3.917000,-0.0690,4.9630,-1.8210
8.00000,3.889000,0.1700,5.3310,-1.6050
8.00000,3.854000,0.3150,5.5540,-1.4720
8.00000,3.812000,0.4440,5.7500,-1.3550
8.00000,3.811000,15.1210,26.2950,12.5410
8.00000,3.810000,12.8320,23.2300,10.3160
8.00000,3.808000,7.8350,16.5310,5.5100
8.00000,3.803000,2.5910,9.0200,0.6020
8.00000,3.795000,-1.5270,2.6240,-3.1060
8.00000,3.782000,-0.7440,3.8760,-2.4180
8.00000,3.765000,-0.0620,4.9590,-1.8090
8.00000,3.741000,0.4190,5.7040,-1.3750
8.00000,3.711000,0.6640,6.0800,-1.1540
8.00000,3.673000,0.8200,6.3180,-1.0110
8.00000,3.628000,0.9620,6.5340,-0.8820
8.00000,3.627000,16.4930,28.1550,13.8810
8.00000,3.626000,14.2270,25.1170,11.6770
8.00000,3.624000,9.0650,18.2000,6.6890
8.00000,3.618000,3.4390,10.2620,1.3910
8.00000,3.609000,-1.1800,3.1450,-2.7940
8.00000,3.595000,-0.3970,4.4190,-2.1040
8.00000,3.575000,0.5070,5.8230,-1.2900
8.00000,3.549000,1.0030,6.5930,-0.8420
8.00000,3.515000,1.2720,7.0110,-0.5990
8.00000,3.472000,1.4610,7.3040,-0.4270
8.00000,3.422000,1.6460,7.5910,-0.2580
8.00000,3.421000,18.3260,30.5910,15.6700
8.00000,3.420000,16.1000,27.6460,13.5040
8.00000,3.416000,10.7770,20.5170,8.3360
8.00000,3.409000,4.5660,11.9090,2.4420
8.00000,3.398000,-0.7210,3.8590,-2.3810
8.00000,3.381000,0.3430,5.5480,-1.4310
8.00000,3.357000,1.2920,7.0300,-0.5750
8.00000,3.324000,1.8250,7.8630,-0.0930
8.00000,3.283000,2.3060,8.5770,0.3520
8.00000,3.232000,2.7240,9.1910,0.7400
8.00000,3.169000,3.1670,9.8390,1.1520
8.00000,3.169000,21.2640,34.4250,18.5360
8.00000,3.167000,18.9200,31.3610,16.2530
8.00000,3.163000,13.6310,24.3680,11.1080
8.00000,3.153000,6.5980,14.8010,4.3530
8.00000,3.137000,0.0950,5.1370,-1.6450
8.00000,3.113000,1.5200,7.3670,-0.3600
8.00000,3.079000,2.8680,9.3940,0.8780
8.00000,3.034000,3.8620,10.8550,1.8000
8.00000,2.977000,4.5590,11.8800,2.4480
8.00000,2.906000,5.2010,12.8210,3.0450
8.00000,2.821000,6.0230,13.9900,3.8170
8.00000,2.820000,26.2780,40.9450,23.4220
8.00000,2.816000,24.0240,37.9980,21.2270
8.00000,2.805000,18.5750,30.8700,15.9220
8.00000,2.782000,11.2050,21.1680,8.7680
8.00000,2.744000,2.2760,8.5190,0.3410
8.00000,2.687000,5.0170,12.5720,2.8830
8.00000,2.609000,7.7890,16.5670,5.5030
8.00000,2.507000,10.3700,20.0800,7.9790
8.00000,2.381000,12.8540,23.3210,10.3760
8.00000,2.231000,15.7070,27.0390,13.1450
8.00000,2.059000,15.0420,25.7390,12.4510
8.00000,0.913000,32.4840,32.2590,32.7460
8.10000,0.090000,13.8610,16.6860,12.5160
8.10000,0.090000,13.8570,16.6830,12.5120
8.10000,0.098000,13.6970,16.5250,12.3520
8.10000,0.100000,13.6560,16.4840,12.3110
8.10000,0.111000,13.4600,16.2910,12.1150
8.10000,0.120000,13.2930,16.1020,11.9500
8.10000,0.140000,12.8190,15.3590,11.5050
8.10000,0.142000,12.7750,15.2940,11.4640
8.10000,0.160000,12.4550,14.8220,11.1630
8.10000,0.167000,12.3370,14.6500,11.0530
8.10000,0.200000,11.8620,13.9540,10.6100
8.10000,0.250000,11.3210,13.2000,10.1060
8.10000,0.278000,11.0570,12.8380,9.8630
8.10000,0.300000,10.8590,12.5660,9.6800
8.10000,0.350000,10.4710,12.0650,9.3180
8.10000,0.400000,10.0780,11.5630,8.9540
8.10000,0.420000,9.9080,11.3450,8.7970
8.10000,0.444000,9.7070,11.0920,8.6120
8.10000,0.450000,9.6640,11.0380,8.5720
8.10000,0.500000,9.1950,10.4540,8.1400
8.10000,0.518000,8.9860,10.1880,7.9530
8.10000,0.550000,8.6290,9.7310,7.6350
8.10000,0.553000,8.5830,9.6700,7.5950
8.10000,0.568000,8.4240,9.4680,7.4540
8.10000,0.600000,8.1330,9.1040,7.1980
8.10000,0.650000,7.6980,8.5450,6.8260
8.10000,0.668000,7.5800,8.3970,6.7250
8.10000,0.700000,7.2510,7.9880,6.4430
8.10000,0.745000,6.7910,7.4140,6.0570
8.10000,0.750000,6.7410,7.3510,6.0140
8.10000,0.800000,6.3540,6.8990,5.6770
8.10000,0.815000,6.2420,6.7690,5.5780
8.10000,0.850000,5.9970,6.4850,5.3650
8.10000,0.899000,5.6720,6.1150,5.0780
8.10000,0.950000,5.3740,5.7790,4.8140
8.10000,1.000000,5.0810,5.4510,4.5530
8.10000,1.050000,4.8150,5.1530,4.3170
8.10000,1.099000,4.5590,4.8680,4.0900
8.10000,1.145000,4.3350,4.6210,3.8910
8.10000,1.152000,4.3090,4.5930,3.8670
8.10000,1.170000,4.2300,4.5070,3.7960
8.10000,1.200000,4.0990,4.3630,3.6780
8.10000,1.217000,4.0190,4.2770,3.6070
8.10000,1.228000,3.9530,4.2030,3.5480
8.10000,1.230000,3.9390,4.1870,3.5360
8.10000,1.250000,3.8720,4.1130,3.4780
8.10000,1.300000,3.6660,3.8890,3.2940
8.10000,1.350000,3.4710,3.6770,3.1200
8.10000,1.400000,3.2880,3.4790,2.9590
8.10000,1.450000,3.1160,3.2920,2.8090
8.10000,1.500000,2.9560,3.1160,2.6710
8.10000,1.550000,2.8010,2.9430,2.5430
8.10000,1.600000,2.6540,2.7780,2.4260
8.10000,1.649000,2.5150,2.6210,2.3180
8.10000,1.674000,2.4490,2.5470,2.2670
8.10000,1.699000,2.3850,2.4740,2.2170
8.10000,1.712000,2.3510,2.4370,2.1910
8.10000,1.724000,2.3220,2.4040,2.1690
8.10000,1.749000,2.2620,2.3370,2.1230
8.10000,1.774000,2.2030,2.2700,2.0770
8.10000,1.799000,2.1460,2.2060,2.0330
8.10000,1.824000,2.0920,2.1450,1.9910
8.10000,1.849000,2.0380,2.0850,1.9490
8.10000,1.852000,2.0310,2.0770,1.9430
8.10000,1.874000,1.9860,2.0280,1.9080
8.10000,1.899000,1.9360,1.9720,1.8680
8.10000,1.916000,1.9030,1.9360,1.8420
8.10000,1.924000,1.8870,1.9190,1.8280
8.10000,1.947000,1.8450,1.8720,1.7930
8.10000,1.993000,1.7620,1.7810,1.7250
8.10000,2.038000,1.6830,1.6960,1.6580
8.10000,2.083000,1.6080,1.6150,1.5940
8.10000,2.129000,1.5350,1.5360,1.5310
8.10000,2.174000,1.4650,1.4610,1.4690
8.10000,2.219000,1.3980,1.3900,1.4090
8.10000,2.265000,1.3310,1.3190,1.3510
8.10000,2.356000,1.2060,1.1860,1.2370
8.10000,2.538000,0.9670,0.9350,1.0180
8.10000,2.720000,0.7380,0.6960,0.8040
8.10000,2.858000,0.5710,0.5210,0.6460
8.10000,2.902000,0.5170,0.4660,0.5950
8.10000,2.963000,0.4450,0.3910,0.5260
8.10000,3.084000,0.3010,0.2420,0.3880
8.10000,3.102000,0.2810,0.2200,0.3680
8.10000,3.266000,0.0890,0.0230,0.1840
8.10000,3.268000,0.0870,0.0210,0.1820
8.10000,3.414000,-0.0830,-0.1550,0.0170
8.10000,3.447000,-0.1230,-0.1950,-0.0210
8.10000,3.531000,-0.2220,-0.2970,-0.1180
8.10000,3.629000,-0.3410,-0.4180,-0.2340
8.10000,3.665000,-0.3830,-0.4620,-0.2750
8.10000,3.767000,-0.5100,-0.5900,-0.3990
8.10000,3.812000,-0.5680,-0.6490,-0.4560
8.10000,3.860000,-0.6270,-0.7090,-0.5150
8.10000,3.937000,-0.7300,-0.8130,-0.6170
8.10000,3.997000,-0.8140,-0.8970,-0.7000
8.10000,4.008000,-0.8290,-0.9120,-0.7150
8.10000,4.073000,-0.9240,-1.0080,-0.8110
8.10000,4.158000,-1.0570,-1.1410,-0.9430
8.10000,4.177000,-1.0860,-1.1700,-0.9730
8.10000,4.189000,-1.1050,-1.1890,-0.9920
8.10000,4.255000,-1.2210,-1.3040,-1.1100
8.10000,4.320000,-1.3410,-1.4220,-1.2310
8.10000,4.358000,-1.4150,-1.4950,-1.3070
8.10000,4.391000,-1.4810,-1.5590,-1.3740
8.10000,4.445000,-1.6000,-1.6760,-1.4970
8.10000,4.495000,-1.7190,-1.7910,-1.6200
8.10000,4.539000,-1.8310,-1.9000,-1.7360
8.10000,4.539000,-1.8310,-1.9000,-1.7360
8.10000,4.576000,-1.9340,-1.9990,-1.8440
8.10000,4.618000,-2.0500,-2.1120,-1.9630
8.10000,4.622000,-2.0570,-2.1200,-1.9700
8.10000,4.639000,-2.0690,-2.1370,-1.9760
8.10000,4.644000,-2.0520,-2.1250,-1.9530
8.10000,4.646000,-2.0330,-2.1110,-1.9280
8.10000,4.647000,-2.0180,-2.1010,-1.9070
8.10000,4.647000,-2.0100,-2.0980,-1.8940
8.10000,4.648000,-2.0070,-2.0980,-1.8850
8.10000,4.648000,-2.0050,-2.0970,-1.8830
8.10000,4.648000,-1.9870,-2.0770,-1.8670
8.10000,4.648000,-1.9700,-2.0560,-1.8550
8.10000,4.648000,-1.9840,-2.0660,-1.8750
8.10000,4.649000,-2.0390,-2.1140,-1.9360
8.10000,4.649000,-2.1220,-2.1920,-2.0270
8.10000,4.649000,-2.2160,-2.2800,-2.1270
8.10000,4.649000,-2.3030,-2.3620,-2.2210
8.10000,4.649000,-2.3810,-2.4330,-2.3060
8.10000,4.650000,-2.4510,-2.4970,-2.3830
8.10000,4.650000,-2.5140,-2.5550,-2.4540
8.10000,4.650000,-2.5730,-2.6070,-2.5200
8.10000,4.650000,-2.6270,-2.6550,-2.5820
8.10000,4.650000,-2.6770,-2.6980,-2.6400
8.10000,4.651000,-2.7220,-2.7370,-2.6960
8.10000,4.651000,-2.7640,-2.7720,-2.7480
8.10000,4.651000,-2.8020,-2.8010,-2.7980
8.10000,4.651000,-2.8350,-2.8260,-2.8450
8.10000,4.651000,-2.8630,-2.8450,-2.8880
8.10000,4.651000,-2.8830,-2.8540,-2.9270
8.10000,4.652000,-2.8950,-2.8540,-2.9610
8.10000,4.652000,-2.9010,-2.8460,-2.9920
8.10000,4.652000,-2.9020,-2.8320,-3.0200
8.10000,4.652000,-2.8960,-2.8090,-3.0440
8.10000,4.652000,-2.8850,-2.7800,-3.0660
8.10000,4.652000,-2.8720,-2.7450,-3.0870
8.10000,4.652000,-2.8530,-2.7050,-3.1030
8.10000,4.652000,-2.8320,-2.6630,-3.1160
8.10000,4.653000,-2.8080,-2.6160,-3.1240
8.10000,4.653000,-2.7830,-2.5670,-3.1310
8.10000,4.653000,-2.7540,-2.5120,-3.1360
8.10000,4.653000,-2.7230,-2.4550,-3.1380
8.10000,4.653000,-2.6890,-2.3930,-3.1360
8.10000,4.653000,-2.6520,-2.3270,-3.1300
8.10000,4.653000,-2.6120,-2.2590,-3.1190
8.10000,4.653000,-2.5700,-2.1920,-3.1030
8.10000,4.653000,-2.5250,-2.1230,-3.0810
8.10000,4.653000,-2.4750,-2.0500,-3.0520
8.10000,4.653000,-2.4200,-1.9740,-3.0150
8.10000,4.654000,-2.3370,-1.8660,-2.9530
8.10000,4.654000,-2.2560,-1.7640,-2.8890
8.10000,4.654000,-2.1710,-1.6580,-2.8230
8.10000,4.654000,-2.1030,-1.5670,-2.7720
8.10000,4.654000,-2.0820,-1.5370,-2.7570
8.10000,4.654000,-2.0990,-1.5290,-2.7930
8.10000,4.654000,-2.1550,-1.5630,-2.8670
8.10000,4.654000,-2.2310,-1.6150,-2.9600
8.10000,4.655000,-2.3010,-1.6700,-3.0400
8.10000,4.655000,-2.3660,-1.7230,-3.1130
8.10000,4.655000,-2.4410,-1.7850,-3.1980
8.10000,4.655000,-2.4670,-1.8060,-3.2270
8.10000,4.655000,-2.5260,-1.8550,-3.2930
8.10000,4.655000,-2.5370,-1.8640,-3.3050
8.10000,4.655000,-2.5510,-1.8760,-3.3210
8.10000,4.656000,-2.6190,-1.9330,-3.3960
8.10000,4.656000,-2.6960,-1.9950,-3.4830
8.10000,4.656000,-2.7780,-2.0600,-3.5760
8.10000,4.657000,-2.8480,-2.1150,-3.6540
8.10000,4.657000,-2.9300,-2.1810,-3.7460
8.10000,4.657000,-3.0120,-2.2480,-3.8390
8.10000,4.658000,-3.0800,-2.3010,-3.9160
8.10000,4.658000,-3.1550,-2.3580,-4.0010
8.10000,4.659000,-3.2170,-2.4060,-4.0710
8.10000,4.660000,-3.2810,-2.4540,-4.1430
8.10000,4.663000,-3.2330,-2.4210,-4.0870
8.10000,4.667000,-3.1720,-2.3770,-4.0170
8.10000,4.669000,-3.1110,-2.3330,-3.9460
8.10000,4.671000,-3.0570,-2.2920,-3.8840
8.10000,4.672000,-2.9990,-2.2470,-3.8190
8.10000,4.674000,-2.9270,-2.1910,-3.7360
8.10000,4.676000,-2.8580,-2.1370,-3.6580
8.10000,4.678000,-2.7850,-2.0790,-3.5760
8.10000,4.680000,-2.7090,-2.0180,-3.4900
8.10000,4.683000,-2.6290,-1.9520,-3.4000
8.10000,4.687000,-2.5320,-1.8710,-3.2920
8.10000,4.694000,-2.4410,-1.8000,-3.1870
8.10000,4.706000,-2.3910,-1.7780,-3.1170
