source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,teff_val,lum_val
1266908463469792896,221.3608766054183,25.01472698036093,20.309610332646795,0.07006259650732002,14.918748,2.9404764,3484.1125,
1266676638314957696,221.23445236451295,23.850800768210142,39.231889870015316,0.06735917815544688,14.225128,3.1664581,3449.07,
3946438125929224320,184.77630654708975,16.547654937678235,36.40169284052921,0.04177068683797437,6.8842154,0.7960706,5864.5,0.9858149
1598901841948599552,228.35459388980144,52.30977390365621,27.902666734501807,0.023059303958498707,11.957493,2.2703857,4028.77,
6465254716377689344,321.6901948095511,-52.77781549383682,27.90068735981338,0.04612024297957172,13.727458,2.7949,3857.2375,
887822001246832384,105.87768699783095,29.333517257067548,52.768145895291205,0.09292914005307848,5.773169,0.77295685,5933.35,1.30103
4421131552298990336,231.43730791873995,1.984398633013015,23.96331524951008,0.06949135909236062,14.16403,2.64194,3929.82,
5311086434332528640,137.29698839156666,-54.49664629380871,20.694338811949045,0.03470030811822084,14.022512,2.655427,3809.38,
1662166332261185664,202.8014766005236,58.9553822490787,20.961480514887338,0.029113482655681346,13.553243,2.4127007,3938.2349,
1662166469700139008,202.8899750801947,58.95297610991856,21.044162246451915,0.04943741276375304,7.9379544,0.77243567,5774.0,1.123305
6822710378972628992,334.46592529946867,-18.346807096097653,28.961632470754203,0.06383583793396497,13.613487,2.6792164,3792.725,
2001375771209750528,335.5569422266384,51.92462633087604,21.344007777300334,0.03760180280365252,12.59081,2.0988913,4146.985,
468011595430210944,46.628705671039285,64.97506962447788,35.55089905147888,0.30977215474764974,12.931709,1.0945215,5018.953,
6733242121416855552,277.56841541284876,-37.34307592176605,23.69865725659363,0.09667356781544412,14.569069,2.8698988,3699.475,
6733252326258531200,277.13745893263905,-37.26334637205277,39.44211967818523,0.10509548812800222,14.969162,3.5118046,3532.505,
3065896266049916672,124.81289691081957,-5.619341968834784,27.12491052754171,0.04106350590049806,7.278678,0.76080894,5977.0,1.2282684
6822778686132562432,333.9317892495817,-18.15428102668125,20.003984286815562,0.0626316614293136,14.048709,2.5958004,3948.66,
2694387878481379712,324.9311266034849,1.9557197518452125,22.34055292353503,0.0425648664984034,12.433643,2.1768055,4015.68,
1121216060324381952,139.8510512379271,73.97491210284836,25.506016445426773,0.024538931255978016,12.64676,2.305871,3931.69,
3518281563564334208,183.4189386451518,-19.171762377728715,22.71948935664076,0.1031203072746712,14.798433,2.7248526,4048.48,
3313662896312488192,66.11853471239752,16.88605747548705,21.66569209161861,0.06805301930502561,7.6564097,0.7804346,5758.4,1.3748597
924661967265025536,113.3669477010254,41.49970970353509,41.0723251458688,0.062217043730455564,12.994357,2.659934,3927.78,
5626056658372043776,133.22364410221715,-35.12557403215666,38.46702719207789,0.039348683795479296,12.586802,2.6712627,3671.835,
912087093295958144,132.28394602487947,39.605888490785354,60.66241492004362,0.07327064748440647,14.022914,3.52357,3515.955,
5782145218829619712,241.5200882057319,-74.53914786365972,20.343440252045877,0.027118469488190154,12.071239,2.086833,4035.6267,
3295940658659159936,71.92491644927587,12.233959002582907,20.576126834836383,0.04219721530387847,10.02705,1.2784071,4821.255,0.19781452
4848950152277810688,55.72451760973365,-41.33195323878253,20.131603088709994,0.022014401370677124,12.1325035,2.1208553,3997.7898,
6034272065562840960,253.38175270923557,-26.955398765638815,20.184922625675185,0.076408890688809,15.0388365,2.897853,4263.1035,
2394193308286591872,354.4839249609974,-17.484134377089607,33.09738225349567,0.0719762021241978,13.414328,2.7287045,3893.5024,
935885953758658560,120.23092192710722,51.73465615368318,20.404699236936448,0.0392710026322373,13.61035,2.3508472,3454.0,
6659271205321359872,294.14060647626485,-48.28108997115335,40.175779441962845,0.09330276120898122,14.249553,3.1648216,3298.3333,
4764556617980377856,75.59362426345476,-56.0952880053861,44.990927917920786,0.019463773639549778,9.899624,1.7549429,4157.145,
5898641087150340224,216.88525138111487,-51.93291176928052,26.531183772364738,0.04650208150889631,7.669775,0.85295963,5667.3,0.9113744
2089570519439964416,300.61545345215603,53.37744182347466,24.26025288584379,0.0242422030618273,8.942709,1.0799131,5067.0,0.36478373
4764556724971292544,75.57064587759822,-56.077448079229356,44.75380378482251,0.06243071833698125,6.840866,0.8313489,5717.0,0.68478316
4975663026225257728,7.151852336538959,-48.33078556589819,21.473219148414632,1.2007962614220342,9.264161,0.78747463,5887.0,0.31606483
2445059464966945664,3.579651208350942,-3.819786714705226,22.037314087490408,0.0917317655064073,13.836836,2.6765642,3797.1934,
6409419145097654016,330.92769221875017,-60.437449665997995,23.351981528747846,0.038939799227454865,7.7259316,0.7752247,5903.5,1.101211
